NCF
72.95363636363635
66.35859649122807
71.37881355932203
77.39830508474577
94.52499999999998
100.74568965517234
93.79033898305089
107.05310344827586
128.81785714285712
121.6034482758621
121.61949152542377
115.59732142857146
113.2209677419355
97.01984126984124
90.09444444444448
87.27109374999999
93.67083333333336
86.57890624999997
77.72142857142856
83.76250000000002
78.62213114754097
73.24838709677422
68.54126984126984
63.81285714285715
64.77131147540982
59.27419354838708
58.99687500000002
52.66328125
50.56583333333333
51.74609375
66.51015625
93.95714285714286
81.9306451612903
79.76507936507934
93.51532258064515
97.81507936507936
102.78916666666666
104.09285714285714
116.56825396825394
105.60983606557376
96.51065573770492
80.09444444444446
68.69444444444443
66.91460317460317
67.85080645161294
55.33174603174603
51.37619047619048
