DATE,WTI_HH,NCF_RCF,NCF_WTI,NCF_HH,NCF_NBP,NCF_B,RCF_B,RCF_NBP,WTI_B,NBP_B,NBP_HH,WTI_HH_r,NCF_RCF_r,NCF_WTI_r,NCF_HH_r,NCF_NBP_r,NCF_B_r,RCF_B_r,RCF_NBP_r,WTI_B_r,NBP_B_r,NBP_HH_r
21/01/09,8.739219712525667,1.040946896992962,1.9114191729323307,16.704312114989733,11.10282876328982,1.8069746779209237,1.7358951577076855,10.666085652748611,0.9453576188360728,0.16274903598400708,1.5045095687885008,50.27586206896709,0.3193846153845722,0.011897435897435084,0.598153846153824,-0.12760693649593477,0.03834725274725,0.12006606110653119,-0.3995400227474413,3.2231527093595957,-0.30051072300816223,-4.687471250223766
22/01/09,8.96822033898305,1.0514469453376205,1.9312544294826366,17.31991525423729,10.517155893453943,1.8010575016523462,1.7129323639568186,10.002554993468427,0.9325842696629213,0.17124948226481604,1.646825,0.1754542606516311,-0.9606637984019557,-0.9098634456588371,-0.1596394181520168,0.0807682120415241,0.5982823634944063,-0.622780169805125,-0.08407541970029508,-0.6575518187360376,7.407398880970905,-1.9765129636637726
23/01/09,9.498947368421051,1.0546623794212218,1.8173758865248228,17.263157894736842,10.149394130679639,1.6952656605333885,1.6074012817862313,9.623358459272461,0.9328095927227621,0.1670312176969196,1.7009052631578947,10.369950389794306,inf,0.046397685048172016,0.4811416921508448,0.07760944024633756,0.04657964411058295,0.0,0.0,1.0039217271771645,0.6001801322459747,6.199525349283139
26/01/09,10.064935064935066,1.0477707006369428,1.7688172043010753,17.8030303030303,10.224281581065501,1.7514906303236797,1.6716354344122657,9.758128925393821,0.9902044293015332,0.17130696337308346,1.74125,-1.1175327332242222,0.3160569105690976,0.09968186638387766,-0.11139774859286651,-0.7093452036032084,-0.10458830652135975,-0.3309160566463686,-2.24435910078963,-1.0492209898898488,0.14744345346960866,0.15704307018220126
27/01/09,8.754201680672269,1.0647435897435897,1.9930405567554594,17.44747899159664,9.861331043398883,1.899153898925223,1.7836725360164647,9.261695621735253,0.952892750971873,0.192585959295678,1.7692823529411763,-3.4277419354838745,-1.5270516717325304,-0.09363967603692769,0.3209726443769015,0.20743170598522087,-0.14140984501303375,0.09260318274141693,-0.13583803994653132,1.5101488065514816,-0.6817176011805491,1.5473653984206743
28/01/09,8.685950413223141,1.0596153846153846,1.9659847764034255,17.076446280991735,9.31960143904118,1.8407572383073498,1.7371937639198218,8.795268145737593,0.9363028953229399,0.19751458797327398,1.8323150826446284,0.5283177345812378,-inf,-0.5424280391167698,-0.2865743527995148,-0.09082079798553411,-0.18001718663970045,0.0,0.0,0.3318729373445013,1.9821141261979829,3.155382458158541
29/01/09,8.828025477707007,1.0594249201277957,1.993746993746994,17.600849256900215,9.123388714907419,1.8259911894273129,1.723568281938326,8.61164254452962,0.9158590308370044,0.20014396475770926,1.9292008492569004,0.40737758910927513,0.9437386569872925,-0.27644072700491573,-0.11261575689887784,0.12297739197181057,0.271627344222623,0.2878205128205112,0.13030873649320743,-0.9825880114176987,2.2087583731234655,-0.9157435776869632
30/01/09,8.748427672955975,1.0762214983713354,1.9793913251857178,17.31656184486373,9.185930290910962,1.8003487358326067,1.6728421970357454,8.535352903479616,0.909546643417611,0.195989810374891,1.8851179245283018,0.2831890331890338,0.18878166465622087,-1.0031363088058352,-0.2840772014475405,0.3478766518085644,-0.3422798552473007,-1.8130990415335424,1.842745970282983,0.3412097162097157,-0.9839115487280714,-0.816603241323213
3/02/09,8.109126984126984,1.0201342281879195,1.8595546855884513,15.079365079365079,8.954632860759652,1.7241379310344829,1.69010889292196,8.777896685876238,0.9271778584392014,0.19254144283121602,1.6839735714285717,-0.36408658838565267,2.72558514931396,3.8771608761754557,-1.4116222760290495,1.4233566895923806,2.036642453591601,0.747231270358305,0.5222205917693105,0.5252922224884834,1.4308728574387437,-0.9917558166205749
4/02/09,8.037924151696608,1.0132013201320131,1.9058852743978145,15.319361277445111,9.12643445997056,1.738391845979615,1.7157417893544735,9.007523261795047,0.9121177802944508,0.19047875198187997,1.6785702395209583,2.466356740885675,0.5881578947368445,-0.6722039473684314,-1.65789473684209,-1.0794643069726582,6.214285714285665,10.565675934803323,-1.835330812749926,-9.244643294068084,-5.756823707968203,1.5358495191857076
5/02/09,8.50206611570248,1.011726384364821,1.8869987849331715,16.043388429752067,8.96887267553877,1.6713301764959105,1.6519586741282823,8.864919225339351,0.8857081360309944,0.1863478540680155,1.7887853925619837,-0.6440059013424052,0.8882736156351938,0.5366153390583455,-0.3455834451044301,0.39750437616384404,0.22412115571724947,0.252310945380251,0.44750217631939165,0.41765700568779507,0.5638205996123947,-0.8693827435046575
6/02/09,8.616702355460387,0.9955271565495208,1.9358846918489065,16.680942184154176,9.028279026902187,1.6857822982038522,1.6933564163600952,9.068842539860025,0.8708071845920796,0.18672244103008007,1.8476325481798717,0.6296047459080839,0.16473492165701073,-0.145588474629044,-0.09166319457596478,-0.9520749247307189,-0.5983258209916384,-3.632052117263839,-5.779435927453218,4.109705953827447,0.6284440493597355,0.0962772909935533
9/02/09,8.315126050420169,0.9888751545117428,2.02122283981809,16.80672268907563,9.010120054218397,1.7383746197305519,1.7579313342025207,9.111483904828356,0.8600608431116905,0.1929357887874837,1.8653161764705883,-0.8510603048376478,0.7960132729430553,-1.6435990197222448,1.3988018827556727,0.9286973613980559,-6.556381325586258,-8.236522616445473,1.1666857739248933,3.989039447525489,-7.059760906089275,1.5061977570927134
10/02/09,7.756198347107438,1.0044728434504793,2.0937666489078315,16.2396694214876,9.58224788368253,1.7619367854741088,1.7540910109840844,9.539578840943488,0.8415153553015019,0.1838750997534185,1.6947661570247934,-3.0667003537140096,0.5342452830188692,0.3395343137254914,-1.041250000000008,0.2297728214436135,0.571170212765959,1.0691160613312998,0.43008862922519814,1.6822164643651951,2.485804061496128,-4.5316499726036215
11/02/09,7.677350427350428,1.0242941562705186,2.170887837461731,16.666666666666668,10.545014476682566,1.7615176151761518,1.7197380307136405,10.294908364094583,0.811427280939476,0.16704743450767842,1.5805257264957266,1.2973494938732004,0.28444202108324,0.17799061210942846,0.23091603053434817,0.07770561142031487,1.0319222761970843,3.6278826604705467,0.2731861175939783,5.797621930546873,13.27989391416467,2.971677673125919
12/02/09,7.194503171247357,0.9935483870967742,2.2627093740816924,16.279069767441857,11.66538912980863,1.7245240761478164,1.7357222844344906,11.741138409872324,0.7621500559910415,0.14783253751399777,1.3955016490486258,-4.9496242694126575,-0.7231718898385582,0.2424426450742234,-1.199999999999975,0.11911451436252135,-1.534303534303529,2.121630494578611,-0.164711206334517,-6.3285216750287665,-12.880911637971536,-10.074339020917401
17/02/09,8.036781609195403,1.0177631578947368,2.212528604118993,17.7816091954023,13.336799234393581,1.885205946868145,1.8523031927857665,13.104030275551548,0.8520594686814525,0.14135370216914453,1.333274114942529,-0.3401719844719039,-0.23484848484847715,0.16632453567936994,-0.05657894736841925,-0.03745820179188472,-0.056064791562027455,0.23872749955444733,0.15949943988803048,-0.33708070389630107,1.4967293911629747,1.5104555120602992
18/02/09,7.9701149425287365,1.013157894736842,2.2209402942024803,17.70114942528736,12.780053291162478,1.9469026548672568,1.9216182048040455,12.614078573095432,0.8766118836915299,0.15233916561314792,1.3850606896551725,-inf,-inf,0.5454829146512609,-inf,-0.11649572462992382,0.12544331661978347,-0.0,0.0,0.2299674531510893,-1.0768061833881355,inf
19/02/09,8.878923766816143,1.0430107526881718,1.9595959595959593,17.39910313901345,13.74800432481035,1.8480590616813526,1.7718504405810909,13.18107631141611,0.9430816861157418,0.13442380566801618,1.2655730044843048,5.623279230143924,-0.37012987012986576,0.054798345670555894,0.30814639905548413,-0.12336650837022747,0.1263040238450053,-0.3412424503882639,0.33330600507044306,2.304887534458374,-1.0238112881168868,-2.4978124381272537
20/02/09,9.346793349168646,1.0465273095077543,1.9720457433290977,18.432304038004748,14.356511551219594,1.8524707567438528,1.7701121986154214,13.71823880828522,0.9393650035808069,0.12903348770589637,1.2838985273159143,0.11262626262626177,-0.0,-0.0,-0.0,-0.0,-0.0,1.4109543010752543,0.07927755684776971,2.650883838383752,17.797651153460695,0.7561564576750339
23/02/09,8.903073286052008,1.0840989399293286,2.036643653744026,18.13238770685579,15.555619553758559,1.8711880946572335,1.726030739204684,14.348892873903756,0.9187606733349596,0.12029016833373993,1.1656486997635933,-9.04053367217281,0.25293738629472057,0.2700466662599845,-2.4413659793814033,0.1321113593630841,0.5398195876288611,2.134202442496451,0.522308549552058,1.9989863052379087,4.086095171765396,-18.479606834350644
24/02/09,9.23040380047506,1.0872675250357653,1.9557385486361296,18.052256532066508,15.09351524991187,1.7882352941176471,1.6447058823529412,13.882062052221578,0.9143529411764706,0.11847705882352942,1.1960273159144894,-6.739245884227144,0.7596441444896168,-0.286418948283355,1.9302477183832674,-0.43028671425118215,-0.24774428624467923,-0.3261320291109879,-0.5664319502393841,0.8649717057112617,0.5757655954491246,-4.4859570478313096
25/02/09,9.914285714285715,1.0874551971326165,1.8215658021133523,18.059523809523807,15.398935981232988,1.712576202303003,1.5748475953939942,14.160524518009241,0.9401670806051028,0.11121393090991195,1.172777380952381,-30.117858980958562,0.9197368421052604,-0.02758898144642231,0.8309210526316293,0.09066730009267464,-0.04686121728903337,-0.05095067974201069,0.09857961097343768,1.6985482911008392,-0.5168480504121625,9.16450640729692
26/02/09,10.583333333333334,1.0774147727272725,1.756600277906438,18.590686274509803,14.594877750148314,1.6308320791227693,1.5136529778542251,13.54620162966963,0.9284024940872931,0.11174003010105354,1.273781568627451,-1.294428434197887,0.0,0.0,-0.0,0.0,0.0,0.1859181762407593,0.16915393460840128,0.737840866803404,1.0991064244007562,-1.9282133478423717
27/02/09,10.928217821782178,1.048550724637681,1.638731596828992,17.90841584158416,15.072715697124037,1.5609492988133764,1.488673139158576,14.374808335888854,0.9525350593311758,0.10356125134843581,1.1881346534653465,-2.2913385826771613,2.3203691496374286,-2.0541084207164277,4.706657877389603,0.6041093874372793,13.413398154252226,5.780717329545667,0.2603505513472608,-6.53003415933319,22.203591656063864,7.791068927691947
3/03/09,9.383747178329571,1.1225983531564503,1.4758239114746212,13.848758465011288,12.589493135309532,1.4038901601830662,1.2505720823798625,11.214601464460731,0.9512585812356978,0.11151284210526316,1.1000251015801357,-0.6053488979876303,0.7310571674183515,2.601747534326567,-1.5749650027466213,-9.990738784317198,2.6592429359377254,3.6375307629204308,-13.666152565877168,1.0220987627940774,-0.2661708001126032,0.15764249639064704
4/03/09,10.704491725768321,1.0871080139372822,1.3780918727915195,14.751773049645388,11.983995374177786,1.3529921942758023,1.2445793581960105,11.023739334580206,0.981786643538595,0.11289992627927146,1.2309561702127658,-1.976822227567962,0.3401200266725949,0.19177007888545494,-0.3790953545232289,0.2498338427898299,0.30905857867405007,0.9086750395076115,0.734546110777311,1.611610009602447,1.2370564981224037,-1.5173899191957707
5/03/09,10.317535545023697,1.0731707317073171,1.414790996784566,14.597156398104266,13.092619571323834,1.4115490375802016,1.3153070577451877,12.199940964188116,0.9977085242896425,0.10781257561869842,1.1149148815165875,16.25485865724305,-inf,0.3336280577659872,5.423076923076641,0.13297847546173883,0.23842018196856832,-0.0,-0.0,0.7146286902997847,1.7929231113584818,40.78161449998721
6/03/09,11.559796437659033,1.0651041666666667,1.350429231785164,15.610687022900763,13.421545814233337,1.3678929765886287,1.2842809364548495,12.601157928277754,1.0129319955406912,0.10191769230769229,1.163106488549618,-0.6316664818716073,-1.1647727272727473,-0.09349446849446906,0.0590573219883571,0.14256999448771876,-0.14637222281850487,0.1256659083710069,-0.12240155624311255,1.5655709388536065,-1.0266692044454953,0.41423388000091704
9/03/09,12.178756476683938,1.0646551724137931,1.3135503084450117,15.99740932642487,14.130995495336132,1.3992748697031496,1.3142986630410152,13.272837874161873,1.0652617267165192,0.09902167686381146,1.1320794300518133,-1.952580107543771,0.9388753056234795,0.187469695562916,-0.36604959832343653,-0.14813870634419946,-0.4061396359684895,-0.4325810185185179,-0.15778315337181534,-2.166428204563796,2.7416172720236016,2.4709922703990834
10/03/09,11.77319587628866,1.0481012658227848,1.3594570928196148,16.00515463917526,13.71903361713323,1.4126478616924476,1.3478161965423112,13.089416132288951,1.0391264786169245,0.10296992493175615,1.1666386340206187,-5.460327589874479,0.26299595141700943,-0.20034093330492633,1.093927125506092,0.15803000380411017,-1.471350321505148,-5.594574036511148,0.6008837890950495,7.344232140846116,-9.31057575198818,6.922274879282389
11/03/09,10.831632653061225,1.0922541340295908,1.4778615167216202,16.00765306122449,14.689359835357441,1.5157004830917875,1.38768115942029,13.448664901056334,1.0256038647342995,0.10318356280193237,1.0897447704081633,-6.837565674255713,-0.344538378958671,-0.1484882127604252,1.0152979066022625,-0.18597789323256106,-0.17973782206119227,0.521677215189872,0.5397886116335097,1.2104517841506113,0.9664472423958168,-5.459239745944729
12/03/09,12.121447028423772,1.0966312056737588,1.3184821999573653,15.981912144702843,14.57535292502707,1.371701042359725,1.2508316699933466,13.291025141010941,1.0403637170104234,0.09411100022177867,1.0965025839793283,-8.216674517192654,0.7847467273762024,-0.13685124669859844,1.124462151394419,2.16234051951507,-0.1609173063842185,-0.2050563586575823,2.755462933556725,1.175855611594268,-0.07441811543184053,0.5200208483567578
13/03/09,11.851282051282052,1.0905096660808435,1.3424924275205539,15.91025641025641,14.791803753075138,1.3810371689294458,1.2664144224348988,13.564119799354962,1.0287113287335856,0.09336502782105498,1.0756130000000002,-1.8974632274568204,0.3647534357315899,-0.2198399587594967,0.4171382376717689,-0.28249083701690425,-0.9112772837509399,-2.4983377659573818,-0.7744706679741326,4.145184928586484,3.225864928484066,-1.476643427010722
16/03/09,12.52116402116402,1.080701754385965,1.3015001056412425,16.296296296296298,13.929163870281496,1.400636653024102,1.2960436562073672,12.888999035812423,1.0761709868121874,0.10055425193269668,1.1699407407407407,-0.7805062743401125,-4.126510878323654,-0.30197965894984086,0.2356970185334381,-0.13373283136755154,0.3429916451079308,-0.08311904541670978,0.03240821006192983,-1.1358104261085415,-2.5647527357381072,-1.7624469333610981
18/03/09,12.831999999999999,1.0739130434782609,1.2832502078137988,16.466666666666665,14.283132252274855,1.2956357532522031,1.2064624422996224,13.300082664061605,1.009651699538397,0.0907108980276962,1.1528750400000003,-2.103105852524841,0.2775974025973915,0.1458881308564794,-0.30681818181817166,-0.10867164030403718,0.029101672783736897,0.10483409610984001,-0.3914721077619273,0.19947937239915906,-0.2677945478904836,2.8233509769408833
19/03/09,13.983695652173912,1.0457190357439734,1.2223085891954917,17.092391304347824,13.653896431309962,1.2413656996250246,1.187092954410894,13.056945474456187,1.015591079534241,0.09091658969804617,1.2518325,-3.7183826148913557,0.40409441601099866,0.2683119590777941,-0.9976865240023105,0.28403982043695314,0.29488210687720845,0.7297356637295932,0.7029045915576871,1.0990270724075724,1.038171712767513,-3.5124882224876703
20/03/09,12.919799498746865,1.033195020746888,1.2075654704170709,15.601503759398495,13.27168505926783,1.2153455681374463,1.1762983209683717,12.845285539291352,1.0064427957828972,0.09157432253026161,1.1755480701754384,0.020761505961410572,-6.21581875993622,-5.908673379261619,-0.12267295758756805,-0.5688091566048891,-0.9520306402659416,0.15316254817502276,0.09150993273341927,0.16112426244567826,1.6737259399065,0.2156662848393282
23/03/09,12.721822541966427,0.9865079365079364,1.171536286522149,14.904076738609113,11.942385703970874,1.1623340190761176,1.1782307836169814,12.10571680370338,0.9921451281092201,0.09732846081915093,1.247998273381295,0.6450048496605264,-0.03519532676159124,-0.05520749665327886,-0.03560910307898214,-0.014667322475709534,-0.03656938866577364,1.0390410327339799,0.4167406251137871,0.6623989654057557,2.493255924953991,2.427784835163621
24/03/09,12.920096852300242,0.985748218527316,1.1666041979010495,15.072639225181598,12.35196762081995,1.1635514018691588,1.1803738317757009,12.530550285217348,0.9973831775700934,0.09419968037383179,1.2202622033898307,-0.6091894439208263,0.6757843925985554,0.2753484026678435,-0.16773934030571136,-0.050912271991324115,2.8677929739876067,4.243650793650687,-0.07533804057763757,10.415142946905213,-56.32812800961432,3.294674029363599
25/03/09,12.648910411622277,0.9833068362480127,1.18395865237366,14.975786924939468,13.07523419995887,1.1951690821256038,1.2154589371980675,13.297206647977573,1.0094685990338164,0.09140708792270531,1.1453551573849878,-inf,1.623132530120495,0.30613884107860084,-inf,0.10467696550563624,0.1964429145152044,0.12102703314104686,0.06449070766751587,0.6416791604197909,1.8766584755900961,-inf
26/03/09,12.94951923076923,0.974076983503535,1.1509188787822535,14.903846153846153,13.613679991787876,1.1597456041900487,1.1906098017209128,13.975979539956425,1.0076692854470632,0.0851897212869435,1.0947698317307692,4.295495150586975,0.20339531123686957,0.07772614330137971,0.3338722716249048,-0.06515470938349847,0.07339488575926696,0.36084846456363456,-0.3203353557527232,0.9442754090432804,-1.1264709251831218,-5.124299912992376
27/03/09,14.050938337801608,1.0,1.1734401831711507,16.487935656836463,13.704801036929759,1.183147364370912,1.183147364370912,13.704801036929759,1.0082724124663331,0.08633086764140055,1.203077345844504,0.26219883353983126,0.238747186796699,0.2975585505965525,0.07801950487621893,0.5501132660831286,0.2913034001743666,1.2201333305025326,2.3041664844895866,0.9789784215252919,0.5295334945264659,0.14182443814112503
31/03/09,13.865921787709498,0.9561815336463224,1.2308622078968574,17.067039106145252,13.31916313888685,1.24111314239285,1.2979890310786106,13.929533953762189,1.0083282551289865,0.09318251675807435,1.2813897486033519,1.3142657253704748,-0.1666666666666657,0.12306066742977846,0.16173441734417257,-0.2921700398062831,0.12293865484109313,-0.737631929046563,1.7530202388377085,0.9990085167646686,-0.4207777598367201,-0.5535626358246964
1/04/09,13.612359550561798,0.9627329192546583,1.2794056954189021,17.415730337078653,12.707288671230799,1.2799339388934765,1.3294797687861273,13.199183716568765,1.000412881915772,0.10072439306358381,1.3705307865168537,4.255036261079733,1.8824877250408953,-0.6196565785458705,-2.6366612111292813,0.231636957563012,-0.9179183326772926,-0.4876091995008104,0.12304832296209522,1.4813339589347119,-3.9627455926483237,-11.382731144757125
2/04/09,14.257452574525745,0.9539033457249071,1.219349933472724,17.384823848238483,13.66706393118021,1.2161137440758294,1.2748815165876777,14.327514409538098,0.9973459715639811,0.08898134597156399,1.2720233062330624,2.34515381440681,0.7835880022637244,0.40493198600855057,0.9496277915632773,-0.9129664874254163,0.3897387920065863,0.4973771814788657,-1.1651103447065647,0.962479639724871,-0.4268927692030158,-1.0401562430196605
3/04/09,14.349726775956285,0.9586466165413534,1.2138233054074639,17.418032786885245,13.770975734223063,1.1922573405648027,1.2436880493734805,14.36501782471896,0.9822330278660932,0.08657755002805312,1.2648365027322404,0.21041627067096308,0.559106261366593,3.6449294188969614,0.7669524551831792,0.45400937467764874,-0.4568286134926854,-0.8170693928128867,0.8120269903040225,-0.12533263638090753,-1.0062096489021584,1.6892877062895963
6/04/09,13.663101604278074,0.9397136397889978,1.220156555772994,16.671122994652407,13.899278980754616,1.193529862174579,1.2700995405819293,14.790972900931333,0.9781776416539051,0.08586991194486983,1.1994235828877005,-1.2369573495811121,9.735947712418138,0.8122397127865225,-1.0047058823529404,0.7086639933581971,0.954669217280411,0.09805611589950679,0.07278839351759261,1.1753540269599236,1.347139442991101,-1.4177464803762194
7/04/09,13.647222222222222,0.9385767790262172,1.2751882760024424,17.40277777777778,13.893178070360198,1.2231550175712613,1.3032018742678642,14.8023884468722,0.9591956267083172,0.08803997266692698,1.2526131666666667,1.0298853788090565,0.7981154771451148,-0.12480715137649943,-0.1285370603734654,0.915998396150737,-0.24642671824142204,-0.30876073111988567,1.1477015825169727,1.9744599209546814,-0.26902527261725684,-0.14032454741581588
8/04/09,14.105714285714285,0.9352409638554217,1.2578488960907435,17.742857142857144,14.00266524159671,1.2037216514828455,1.2870711378174065,14.972253978132393,0.9569684047295987,0.0859637526652452,1.2671057142857143,-0.1758599633624999,1.6742674723520874,-1.7971202447460144,0.31604150039904094,0.5311128971669635,-1.2152887124953844,-0.7258629415932518,0.31722105693233826,0.6762422915485771,-2.2881928098110933,0.5950552172331987
9/04/09,14.551532033426184,0.9388059701492537,1.2040581929555896,17.520891364902507,14.654665031867722,1.1635220125786163,1.2393636699963004,15.609897569716017,0.9663337032926378,0.07939601553829079,1.1955845682451254,2.2607071320865253,1.4256575415995942,0.22160503178530838,0.5009840758633077,-0.4003042338172746,0.2690710425264217,0.18873469586849223,-0.2807856881030008,1.2141919357999893,-0.6721663669668895,-1.2515083117806598
13/04/09,14.514450867052023,0.9388059701492537,1.252489048187973,18.179190751445088,14.456041453215974,1.2063674721902569,1.2850019179133103,15.398327144125124,0.9631760644418872,0.08345074798619102,1.257549710982659,1.0678230651431277,,-0.0,-0.0,0.0,-0.0,-0.0,0.0,1.0887370788667678,-0.38686214026933,-0.37943074083617107
14/04/09,13.79108635097493,0.9322412509307519,1.2643910321147245,17.43732590529248,15.089190614851255,1.2047729022324865,1.2923402617397999,16.185928910339644,0.9528483448806774,0.07984344110854504,1.1556170473537606,-0.3762828171430325,-2.1303656597774334,0.33735641192144955,-0.12694142105906836,0.10250369045343365,1.381558028616876,-0.6485074626865757,-0.04811553828000708,4.095247577326497,13.478129641044518,-1.2384083002039474
15/04/09,13.683333333333332,0.9380597014925374,1.2758830694275274,17.458333333333332,14.988238346614876,1.2135547402973548,1.2936860397760186,15.977915182548873,0.9511488704383085,0.08096713651284032,1.164802222222222,-1.8127650979600483,-1.7878061767837825,-0.790894568690095,1.4337060702875701,0.37129341406609734,-1.2206352189438079,0.6827559020629963,-0.20768102207480046,1.5433602243159454,-3.28752187003918,3.861382981687747
17/04/09,14.512968299711815,0.9444444444444445,1.2490071485305798,18.12680115273775,15.256588038480848,1.1790065604498594,1.2483598875351452,16.154034393685603,0.9439550140581068,0.07727852108716027,1.188129423631124,-0.6183828351916063,-0.13325377883848716,0.03562594922976355,-0.02203047549109341,-0.04733259294800189,0.026411072353790015,-0.19820130118637813,0.3552063840934093,0.7413436813558638,-0.5579891298751454,0.46543986118181613
20/04/09,12.907042253521128,0.9494339622641509,1.3727629855958097,17.71830985915493,16.230402563010216,1.2615322904131567,1.3287204171680707,17.094819869625226,0.918973124749298,0.07772649418371441,1.0916740845070423,-3.910295869737891,-0.0,-0.0,0.0,-0.0,-0.0,0.0803346326268948,0.08758845366923278,1.3780949086349041,0.9171829078096166,-2.602474266271515
21/04/09,13.600583090379008,0.9543726235741445,1.345123258306538,18.294460641399414,16.285277154395533,1.2595343235648333,1.3197511039743075,17.063856141856675,0.9363709353673223,0.07734190285026095,1.1233742274052478,-0.5358831660119319,0.31597774244832405,-0.13164901258451644,0.07054848966613532,0.4150051166334064,2.97257551669315,9.407547169811474,1.3133998408171979,-22.579550414666475,7.162744259172511,0.16999426474169024
22/04/09,13.623563218390803,0.9580152671755725,1.3235604302889687,18.0316091954023,14.9588328153167,1.2597871913270426,1.3149969885565147,15.614399193677194,0.9518169042360971,0.08421694438867697,1.2054155172413794,1.1175991425509002,-0.0,0.0,0.0,0.0,-0.0,18.942965779475426,-0.04287981759754143,-81.16441586284013,-441.7688050184604,6.08296668491653
23/04/09,14.00578034682081,0.9540229885057471,1.284564589352043,17.991329479768787,14.977022720901342,1.242267012572341,1.3021353023348634,15.69880694841466,0.9670724406306127,0.0829448573139094,1.2012620809248555,-3.8536173802994904,2.0876494023904635,-0.35977992790741686,1.3864541832669193,0.8686528755557127,-1.3229747675963153,-0.6337150127226548,0.4160913583291627,3.6771778105885877,-1.5230189236983234,1.5960969246546821
