DATE,WTI_HH,WTI_B,WTI_NBP,WTI_NCF,WTI_RCF,HH_B,HH_NBP,HH_NCF,HH_RCF,B_NBP,B_NCF,B_RCF,NBP_NCF,NBP_RCF,NCF_RCF
2/10/09,30.086206896551726,1.0254150139562217,13.941751919747281,0.9907735982966642,0.9914772727272726,0.034082562068458944,0.4633934735503394,0.032931156848828955,0.03295454545454545,13.59620420024638,0.9662171753016322,0.9669034090909089,0.071065215046132,0.0711156875,1.0007102272727273
5/10/09,24.311418685121108,1.0326278659611994,13.788114245182578,0.9958894401133949,0.9923728813559323,0.04247501469723692,0.5671456044488706,0.04096385542168675,0.04081920903954803,13.352452223772028,0.9644223954642099,0.9610169491525425,0.07222811055988661,0.07197306779661018,0.9964689265536724
6/10/09,21.891640866873065,1.0313593932322052,13.316157480106176,0.9882599580712788,0.9753103448275862,0.047112018669778294,0.608275896771927,0.04514325646401118,0.044551724137931036,12.911267951295143,0.9582110412299092,0.9456551724137932,0.0742150999301188,0.07324262620689655,0.9868965517241379
7/10/09,18.810810810810807,1.0357142857142856,13.237249162686933,0.9673384294649061,0.9573590096286106,0.05505952380952381,0.7037043376715756,0.05142460041695622,0.05089408528198074,12.780792295008075,0.9339819318971508,0.9243466299862448,0.07307699791521889,0.07232310866574965,0.9896836313617606
8/10/09,16.908018867924525,1.027518990970331,13.787617342595517,0.9963863794301597,0.9895100069013112,0.06077110505948116,0.8154484242238109,0.058929812369701184,0.05852311939268461,13.418357678796056,0.9697011813759554,0.9630089717046237,0.07226675608061153,0.07176802070393375,0.9930986887508627
9/10/09,18.30357142857143,1.025,13.753184676901272,1.0034965034965035,0.9889731219848381,0.056,0.7513935042989963,0.05482517482517482,0.05403170227429359,13.417741148196363,0.9790209790209791,0.9648518263266713,0.07296466433566433,0.07190866299104066,0.9855272226051
12/10/09,18.494949494949495,1.0263452914798206,13.052803330111598,1.0172222222222222,1.0012303485987695,0.0554932735426009,0.7057496065980602,0.055,0.054135338345864654,12.717750486575145,0.991111111111111,0.9755297334244701,0.07793132222222222,0.07670615447710184,0.9842788790157211
13/10/09,18.387096774193544,1.0234806629834252,13.406699763906389,1.027739251040222,1.0164609053497942,0.05566298342541436,0.7291363029492949,0.055894590846047164,0.055281207133058986,13.099123655962519,1.0041608876560335,0.9931412894375857,0.07665863106796117,0.07581738408779148,0.989026063100137
14/10/09,19.68586387434555,1.0287277701778388,14.12985585555319,1.0458970792767732,1.0273224043715847,0.05225718194254446,0.7177666139390051,0.05312934631432545,0.05218579234972677,13.735272114906092,1.0166898470097356,0.9986338797814206,0.07402036439499304,0.07270579508196721,0.98224043715847
15/10/09,19.987113402061855,1.0416386836803222,14.310323243906515,1.0815899581589958,1.0601503759398494,0.052115513767629275,0.7159774878962898,0.054114365411436535,0.0530416951469583,13.738279374711027,1.0383542538354253,1.0177717019822283,0.0755810990237099,0.07408290909090909,0.9801777170198223
19/10/09,18.83175355450237,1.021859328790022,14.268298338537722,1.1130252100840334,1.085655737704918,0.05426256911405426,0.757672316454375,0.059103641456582624,0.05765027322404371,13.963074893520556,1.0892156862745097,1.062431693989071,0.07800686414565826,0.076088662568306,0.9754098360655739
20/10/09,17.145652173913046,1.021103055411704,14.151036831235672,1.1124118476727785,1.0826355525051476,0.059554634904194714,0.82534258176346,0.06488011283497884,0.06314344543582705,13.858578481610794,1.0894217207334271,1.060260809883322,0.07860991819464033,0.07650574056280028,0.9732326698695952
21/10/09,16.88125,1.016815158740118,14.167567795431161,1.1301255230125522,1.1031994554118447,0.060233404442213576,0.839248740195848,0.06694560669456066,0.0653505786249149,13.933277522126486,1.111436541143654,1.0849557522123894,0.07976849232914923,0.07786794962559564,0.9761742682096665
22/10/09,16.2289156626506,1.0164759149792477,14.194712464338023,1.1232800555941624,1.0914247130317352,0.0626336309898126,0.8746556306904648,0.06921473245309243,0.06725185685347738,13.96463236871463,1.1050729673384294,1.07373396353815,0.0791336956219597,0.07688952599594868,0.9716407832545578
23/10/09,16.415983606557376,1.0150785605676633,14.964713649802686,1.1064917127071823,1.0847664184157075,0.06183476938672073,0.9115940907631646,0.06740331491712706,0.06607989167230874,14.742419189145275,1.0900552486187844,1.0686526743398783,0.07394005248618785,0.07248828436018957,0.9803656059580231
26/10/09,17.391592920353983,1.0174734662179652,15.32270382236844,1.0963737796373778,1.0798076923076922,0.058503753559409774,0.8810408507455203,0.06304044630404462,0.06208791208791208,15.059561090397988,1.0775453277545328,1.0612637362637363,0.07155223988842399,0.07047109340659341,0.9848901098901099
27/10/09,17.577433628318587,1.0196355236139631,15.192791843492028,1.1027064538514921,1.0816882232811436,0.05800821355236139,0.8643350425750026,0.06273421235253296,0.06153846153846153,14.900218256071728,1.08147120055517,1.060857726344452,0.07258089659958361,0.0711974622191967,0.980939414567733
28/10/09,16.860566448801745,1.0201687318745056,14.683323273767497,1.07411519777932,1.0572404371584698,0.060506195623517,0.8708677326087713,0.063705759888966,0.06270491803278688,14.393034029564573,1.052879944482998,1.0363387978142076,0.07315204996530188,0.07200280327868852,0.9842896174863387
29/10/09,19.425790754257907,1.0230650948231677,14.51667376530317,1.10200138026225,1.0825762711864406,0.0526652998462327,0.7472886920766035,0.05672877846790891,0.055728813559322035,14.189394046145532,1.0771566597653555,1.0581694915254238,0.07591280193236714,0.07457467796610169,0.9823728813559323
