Price
9.401739130434782
9.265081967213115
9.657692307692306
11.22634920634921
12.530000000000001
16.757704918032783
18.32562499999999
27.563015873015875
24.74421875
20.967049180327873
18.56703125
23.852812499999995
19.402903225806444
12.091967213114753
14.150769230769228
22.83437500000001
18.412698412698408
16.4355737704918
16.995538461538455
30.377343749999994
22.81625
20.42901639344263
24.092461538461535
36.580625000000005
30.553770491803274
29.344603174603172
34.45630769230768
72.16111111111113
59.43968749999999
38.38180327868853
38.59276923076923
45.656031746031736
22.921562499999997
19.59734375
28.73169230769231
50.453538461538464
52.765396825396806
62.96323076923076
66.32969696969697
65.45292307692307
45.28952380952381
27.58859375
23.299090909090904
31.81076923076923
33.353968253968254
37.21523076923077
42.653030303030306
51.955303030303035
56.83484375
58.06499999999999
57.03181818181821
61.469999999999985
57.457656249999985
55.90421875
56.91661538461539
66.09303030303032
67.53421874999998
65.11492307692309
65.41969696969697
70.16287878787878
60.84578125
45.22619047619048
43.808923076923065
54.743636363636355
47.49269841269842
43.30936507936507
41.38560606060605
37.92076923076922
29.808571428571423
30.446923076923078
33.60545454545453
47.584375
48.29246153846153
37.32656250000001
41.6030769230769
54.14875000000001
50.87825396825397
52.98107692307692
64.53523076923075
68.43569230769229
48.570000000000014
31.626250000000002
31.77984848484849
40.02507692307691
24.20390624999999
13.366093749999997
22.264393939393944
42.48615384615385
49.05380952380953
61.737460317460325
